timestamp,value,metric,unit,interval,network,fetch_timestamp,dataset_type
2025-11-03 00:40:00+10:00,20014.015,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 00:45:00+10:00,19919.734,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 00:50:00+10:00,19976.453,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 00:55:00+10:00,19860.021,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:00:00+10:00,19853.278,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:05:00+10:00,19757.987,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:10:00+10:00,19603.853,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:15:00+10:00,19584.408,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:20:00+10:00,19436.621,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:25:00+10:00,19456.765,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:30:00+10:00,19376.561,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:35:00+10:00,19325.788,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:40:00+10:00,19307.973,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:45:00+10:00,19282.862,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:50:00+10:00,19140.856,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 01:55:00+10:00,19027.72,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:00:00+10:00,18908.616,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:05:00+10:00,18972.902,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:10:00+10:00,19000.525,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:15:00+10:00,18998.657,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:20:00+10:00,18915.309,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:25:00+10:00,18896.245,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:30:00+10:00,18830.219,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:35:00+10:00,18892.229,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:40:00+10:00,18838.733,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:45:00+10:00,18782.276,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:50:00+10:00,18720.013,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 02:55:00+10:00,18829.73,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:00:00+10:00,18775.771,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:05:00+10:00,18785.793,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:10:00+10:00,18900.894,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:15:00+10:00,18905.635,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:20:00+10:00,18842.705,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:25:00+10:00,18715.678,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:30:00+10:00,18742.86,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:35:00+10:00,18756.127,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:40:00+10:00,18990.336,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:45:00+10:00,18859.749,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:50:00+10:00,18864.659,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 03:55:00+10:00,19011.697,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:00:00+10:00,19106.004,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:05:00+10:00,18981.788,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:10:00+10:00,19010.65,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:15:00+10:00,19063.198,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:20:00+10:00,19173.792,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:25:00+10:00,19228.41,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:30:00+10:00,19313.138,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:35:00+10:00,19392.87,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:40:00+10:00,19557.21,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:45:00+10:00,19578.223,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:50:00+10:00,19677.658,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 04:55:00+10:00,19665.749,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:00:00+10:00,19743.156,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:05:00+10:00,19787.346,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:10:00+10:00,20262.534,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:15:00+10:00,20618.911,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:20:00+10:00,20713.042,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:25:00+10:00,20683.498,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:30:00+10:00,20745.793,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:35:00+10:00,21115.154,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:40:00+10:00,20925.491,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:45:00+10:00,21160.16,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:50:00+10:00,21227.358,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 05:55:00+10:00,21269.98,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:00:00+10:00,21218.458,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:05:00+10:00,21478.453,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:10:00+10:00,21692.945,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:15:00+10:00,21571.597,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:20:00+10:00,21933.191,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:25:00+10:00,22058.627,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:30:00+10:00,21993.471,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:35:00+10:00,21933.976,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:40:00+10:00,22045.543,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:45:00+10:00,21971.34,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:50:00+10:00,22286.198,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 06:55:00+10:00,22080.733,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:00:00+10:00,22025.661,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:05:00+10:00,22286.014,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:10:00+10:00,22255.766,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:15:00+10:00,22203.994,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:20:00+10:00,22224.681,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:25:00+10:00,22307.249,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:30:00+10:00,22635.035,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:35:00+10:00,22526.097,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:40:00+10:00,22612.712,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:45:00+10:00,22529.228,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:50:00+10:00,22508.392,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 07:55:00+10:00,22283.692,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:00:00+10:00,22241.597,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:05:00+10:00,22059.072,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:10:00+10:00,22385.556,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:15:00+10:00,21984.739,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:20:00+10:00,21980.784,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:25:00+10:00,21623.534,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:30:00+10:00,21614.079,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:35:00+10:00,21568.547,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:40:00+10:00,21512.023,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:45:00+10:00,21381.834,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:50:00+10:00,21536.952,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 08:55:00+10:00,21602.144,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:00:00+10:00,21574.132,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:05:00+10:00,21536.04,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:10:00+10:00,21642.738,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:15:00+10:00,21296.065,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:20:00+10:00,21229.606,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:25:00+10:00,20974.423,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:30:00+10:00,20944.854,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:35:00+10:00,20920.815,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:40:00+10:00,20510.605,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:45:00+10:00,20683.974,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:50:00+10:00,20900.365,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 09:55:00+10:00,20992.515,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:00:00+10:00,20860.653,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:05:00+10:00,20542.786,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:10:00+10:00,20957.897,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:15:00+10:00,21140.804,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:20:00+10:00,21285.938,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:25:00+10:00,21280.175,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:30:00+10:00,21229.523,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:35:00+10:00,21022.452,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:40:00+10:00,20990.422,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:45:00+10:00,21038.062,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:50:00+10:00,20930.86,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 10:55:00+10:00,21063.425,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:00:00+10:00,21078.291,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:05:00+10:00,21111.704,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:10:00+10:00,21017.276,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:15:00+10:00,21044.13,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:20:00+10:00,20885.545,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:25:00+10:00,21352.308,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:30:00+10:00,21338.035,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:35:00+10:00,20999.811,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:40:00+10:00,21552.696,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:45:00+10:00,21437.269,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:50:00+10:00,21403.768,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 11:55:00+10:00,21522.46,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:00:00+10:00,21282.027,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:05:00+10:00,21817.443,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:10:00+10:00,21439.252,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:15:00+10:00,21455.17,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:20:00+10:00,21722.792,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:25:00+10:00,21723.219,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:30:00+10:00,21663.773,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:35:00+10:00,21444.3,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:40:00+10:00,21379.807,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:45:00+10:00,21277.076,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:50:00+10:00,21259.19,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 12:55:00+10:00,21469.378,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:00:00+10:00,21620.98,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:05:00+10:00,21844.334,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:10:00+10:00,21819.154,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:15:00+10:00,21903.729,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:20:00+10:00,21860.376,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:25:00+10:00,21973.355,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:30:00+10:00,21921.36,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:35:00+10:00,21916.854,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:40:00+10:00,21839.365,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:45:00+10:00,21829.371,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:50:00+10:00,21941.609,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 13:55:00+10:00,21900.708,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:00:00+10:00,21983.098,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:05:00+10:00,22390.874,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:10:00+10:00,22942.839,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:15:00+10:00,22873.403,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:20:00+10:00,23131.254,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:25:00+10:00,23249.038,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:30:00+10:00,23500.168,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:35:00+10:00,23681.752,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:40:00+10:00,24012.792,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:45:00+10:00,23600.236,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:50:00+10:00,24053.166,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 14:55:00+10:00,24350.689,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:00:00+10:00,24665.962,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:05:00+10:00,24573.734,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:10:00+10:00,24865.993,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:15:00+10:00,24857.864,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:20:00+10:00,24737.98,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:25:00+10:00,25003.894,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:30:00+10:00,25147.621,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:35:00+10:00,25426.602,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:40:00+10:00,25480.323,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:45:00+10:00,25726.048,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:50:00+10:00,25963.34,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 15:55:00+10:00,26258.001,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:00:00+10:00,26692.57,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:05:00+10:00,26559.165,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:10:00+10:00,26700.147,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:15:00+10:00,26852.791,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:20:00+10:00,27101.536,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:25:00+10:00,27143.323,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:30:00+10:00,27558.664,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:35:00+10:00,27423.453,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:40:00+10:00,27925.121,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:45:00+10:00,27767.021,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:50:00+10:00,28148.301,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 16:55:00+10:00,28244.228,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:00:00+10:00,28344.821,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:05:00+10:00,28374.42,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:10:00+10:00,28536.534,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:15:00+10:00,28661.41,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:20:00+10:00,28526.875,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:25:00+10:00,28535.313,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:30:00+10:00,28265.615,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:35:00+10:00,28526.33,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:40:00+10:00,28371.194,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:45:00+10:00,28370.028,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:50:00+10:00,28596.622,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 17:55:00+10:00,28596.531,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:00:00+10:00,28530.946,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:05:00+10:00,28407.078,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:10:00+10:00,28492.515,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:15:00+10:00,28182.44,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:20:00+10:00,28398.974,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:25:00+10:00,28411.877,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:30:00+10:00,28359.182,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:35:00+10:00,28129.298,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:40:00+10:00,28023.211,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:45:00+10:00,28005.697,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:50:00+10:00,27919.424,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 18:55:00+10:00,28027.262,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:00:00+10:00,28026.992,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:05:00+10:00,27813.487,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:10:00+10:00,27737.547,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:15:00+10:00,27493.011,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:20:00+10:00,27460.474,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:25:00+10:00,27287.817,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:30:00+10:00,27311.852,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:35:00+10:00,27267.127,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:40:00+10:00,27420.125,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:45:00+10:00,27068.153,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:50:00+10:00,27171.506,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 19:55:00+10:00,27167.956,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 20:00:00+10:00,27036.509,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 20:05:00+10:00,26999.222,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 20:10:00+10:00,27113.003,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 20:15:00+10:00,27063.757,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 20:20:00+10:00,27004.93,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 20:25:00+10:00,26806.747,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 20:30:00+10:00,26722.726,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
2025-11-03 20:35:00+10:00,26898.183,power,MW,5m,NEM,2025-11-06 12:45:55.851148,fivemin_1week
